OP,NCC,GCC,SLCC
0.8601437,0.15035932,0.8485351,8.291874E-4
0.85986733,0.1506357,0.84825873,8.291874E-4
0.85959095,0.1509121,0.8479823,8.291874E-4
0.85931456,0.15118851,0.8477059,8.291874E-4
0.8590381,0.1514649,0.8474295,8.291874E-4
0.8587617,0.1517413,0.8471531,8.291874E-4
0.85848534,0.15201768,0.84687674,8.291874E-4
0.85820895,0.15229408,0.84660035,8.291874E-4
0.85793257,0.15257049,0.8463239,8.291874E-4
0.8576562,0.15284687,0.8460475,8.291874E-4
0.8573798,0.15312327,0.84577113,8.291874E-4
0.85710335,0.15339966,0.84549475,8.291874E-4
0.85682696,0.15367606,0.84521836,8.291874E-4
0.8565506,0.15395246,0.844942,8.291874E-4
0.8562742,0.15422885,0.8446656,8.291874E-4
0.8559978,0.15450525,0.84438914,8.291874E-4
0.8557214,0.15505804,0.84383637,8.291874E-4
0.85544497,0.15533444,0.84356,8.291874E-4
0.8551686,0.15561083,0.8432836,8.291874E-4
0.8548922,0.15588723,0.8430072,8.291874E-4
0.8546158,0.15588723,0.8430072,8.291874E-4
0.8543394,0.15616363,0.8427308,8.291874E-4
0.85406303,0.15644002,0.8424544,8.291874E-4
0.85378665,0.15671642,0.842178,8.291874E-4
0.8535102,0.15699281,0.8419016,8.291874E-4
0.8532338,0.15726921,0.8416252,8.291874E-4
0.8529574,0.15754561,0.8413488,8.291874E-4
0.85268104,0.157822,0.84107244,8.291874E-4
0.85240465,0.1580984,0.840796,8.291874E-4
0.85212827,0.15837479,0.8405196,8.291874E-4
0.8518519,0.15865119,0.8402432,8.291874E-4
